Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Experience_Category,Age_Category,Job_Level
3960,39.0,Female,Master,Marketing Manager,11.0,120000.0,USA,White,Senior,Mid_Career,Senior
3961,30.0,Male,Bachelor,Software Engineer,4.0,65000.0,UK,Mixed,Junior,Early_Career,Junior
3962,47.0,Male,PhD,Data Scientist,19.0,190000.0,Canada,Asian,Senior,Senior_Career,Junior
3963,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0,Canada,Asian,Entry,Young,Junior
3964,40.0,Female,Master,Human Resources Manager,12.0,130000.0,China,Korean,Senior,Mid_Career,Senior
3965,33.0,Male,Bachelor,Operations Manager,7.0,85000.0,USA,White,Mid,Early_Career,Senior
3966,29.0,Female,High School,Junior Sales Associate,1.0,25000.0,Australia,Australian,Entry,Early_Career,Junior
3967,44.0,Male,PhD,Data Scientist,15.0,150000.0,USA,Hispanic,Senior,Mid_Career,Junior
3968,28.0,Male,Bachelor,Software Developer,3.0,60000.0,Australia,White,Junior,Early_Career,Junior
3969,36.0,Female,Master,Marketing Coordinator,9.0,100000.0,Canada,Asian,Mid,Mid_Career,Junior
3970,31.0,Male,Bachelor,Operations Manager,6.0,75000.0,Australia,Australian,Mid,Early_Career,Senior
3971,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0,USA,White,Junior,Early_Career,Junior
3972,42.0,Male,PhD,Data Scientist,14.0,140000.0,Canada,Black,Senior,Mid_Career,Junior
3973,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0,UK,Asian,Mid,Early_Career,Senior
3974,26.0,Male,High School,Junior Sales Associate,2.0,30000.0,USA,African American,Entry,Early_Career,Junior
3975,39.0,Female,Master,Marketing Manager,11.0,120000.0,China,Chinese,Senior,Mid_Career,Senior
3976,30.0,Male,Bachelor,Software Engineer,4.0,65000.0,China,Chinese,Junior,Early_Career,Junior
3977,47.0,Male,PhD,Data Scientist,19.0,190000.0,UK,White,Senior,Senior_Career,Junior
3978,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0,UK,Asian,Entry,Young,Junior
3979,40.0,Female,Master,Human Resources Manager,12.0,130000.0,USA,White,Senior,Mid_Career,Senior
3980,33.0,Male,Bachelor,Operations Manager,7.0,85000.0,UK,Welsh,Mid,Early_Career,Senior
3981,29.0,Female,High School,Junior Sales Associate,1.0,25000.0,USA,White,Entry,Early_Career,Junior
3982,44.0,Male,PhD,Data Scientist,15.0,150000.0,Australia,Australian,Senior,Mid_Career,Junior
3983,28.0,Male,Bachelor,Software Developer,3.0,60000.0,China,Chinese,Junior,Early_Career,Junior
3984,36.0,Female,Master,Marketing Coordinator,9.0,100000.0,USA,Asian,Mid,Mid_Career,Junior
3985,31.0,Male,Bachelor,Operations Manager,6.0,75000.0,China,Chinese,Mid,Early_Career,Senior
3986,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0,Australia,Australian,Junior,Early_Career,Junior
3987,42.0,Male,PhD,Data Scientist,14.0,140000.0,Australia,White,Senior,Mid_Career,Junior
3988,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0,China,Korean,Mid,Early_Career,Senior
3989,26.0,Male,High School,Junior Sales Associate,2.0,30000.0,UK,Welsh,Entry,Early_Career,Junior
3990,39.0,Female,Master,Marketing Manager,11.0,120000.0,China,White,Senior,Mid_Career,Senior
3991,30.0,Male,Bachelor,Software Engineer,4.0,65000.0,China,White,Junior,Early_Career,Junior
3992,47.0,Male,PhD,Data Scientist,19.0,190000.0,Australia,White,Senior,Senior_Career,Junior
3993,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0,Australia,White,Entry,Young,Junior
3994,40.0,Female,Master,Human Resources Manager,12.0,130000.0,UK,Asian,Senior,Mid_Career,Senior
3995,33.0,Male,Bachelor,Operations Manager,7.0,85000.0,USA,Asian,Mid,Early_Career,Senior
3996,29.0,Female,High School,Junior Sales Associate,1.0,25000.0,USA,African American,Entry,Early_Career,Junior
3997,44.0,Male,PhD,Data Scientist,15.0,150000.0,Australia,White,Senior,Mid_Career,Junior
3998,28.0,Male,Bachelor,Software Developer,3.0,60000.0,UK,Mixed,Junior,Early_Career,Junior
3999,36.0,Female,Master,Marketing Coordinator,9.0,100000.0,China,Chinese,Mid,Mid_Career,Junior
4000,31.0,Male,Bachelor,Operations Manager,6.0,75000.0,USA,White,Mid,Early_Career,Senior
4001,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0,Australia,Asian,Junior,Early_Career,Junior
4002,42.0,Male,PhD,Data Scientist,14.0,140000.0,USA,African American,Senior,Mid_Career,Junior
4003,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0,China,Chinese,Mid,Early_Career,Senior
4004,26.0,Male,High School,Junior Sales Associate,2.0,30000.0,Canada,White,Entry,Early_Career,Junior
4005,39.0,Female,Master,Marketing Manager,11.0,120000.0,USA,African American,Senior,Mid_Career,Senior
4006,30.0,Male,Bachelor,Software Engineer,4.0,65000.0,USA,Asian,Junior,Early_Career,Junior
4007,47.0,Male,PhD,Data Scientist,19.0,190000.0,Australia,White,Senior,Senior_Career,Junior
4008,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0,Canada,White,Entry,Young,Junior
4009,40.0,Female,Master,Human Resources Manager,12.0,130000.0,China,White,Senior,Mid_Career,Senior
4010,33.0,Male,Bachelor,Operations Manager,7.0,85000.0,Australia,Asian,Mid,Early_Career,Senior
4011,29.0,Female,High School,Junior Sales Associate,1.0,25000.0,USA,White,Entry,Early_Career,Junior
4012,44.0,Male,PhD,Data Scientist,15.0,150000.0,USA,African American,Senior,Mid_Career,Junior
4013,28.0,Male,Bachelor,Software Developer,3.0,60000.0,China,Korean,Junior,Early_Career,Junior
4014,31.0,Male,Bachelor,Software Engineer,5.0,80000.0,UK,Mixed,Junior,Early_Career,Junior
4015,27.0,Female,Master,Marketing Manager,3.0,60000.0,UK,White,Junior,Early_Career,Senior
4016,38.0,Male,PhD,Data Scientist,12.0,130000.0,China,Korean,Senior,Mid_Career,Junior
4017,29.0,Female,Bachelor,Human Resources Coordinator,2.0,45000.0,China,Chinese,Entry,Early_Career,Junior
4018,23.0,Male,High School,Junior Sales Associate,1.0,25000.0,USA,Asian,Entry,Young,Junior
4019,32.0,Female,Master,Software Developer,7.0,90000.0,USA,African American,Mid,Early_Career,Junior
4020,44.0,Male,Bachelor,Operations Manager,18.0,170000.0,USA,Hispanic,Senior,Mid_Career,Senior
4021,26.0,Female,Bachelor,Marketing Coordinator,2.0,40000.0,Canada,Asian,Entry,Early_Career,Junior
4022,40.0,Male,PhD,Data Scientist,15.0,150000.0,UK,Mixed,Senior,Mid_Career,Junior
4023,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,Australia,Australian,Mid,Early_Career,Senior
4024,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,USA,Hispanic,Entry,Young,Junior
4025,35.0,Female,Master,Marketing Manager,10.0,110000.0,Canada,Asian,Mid,Early_Career,Senior
4026,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,Australia,Australian,Junior,Early_Career,Junior
4027,49.0,Male,PhD,Data Scientist,22.0,220000.0,UK,White,Expert,Senior_Career,Junior
4028,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,USA,African American,Entry,Early_Career,Junior
4029,41.0,Female,Master,Human Resources Manager,13.0,140000.0,China,Chinese,Senior,Mid_Career,Senior
4030,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,UK,Asian,Mid,Mid_Career,Senior
4031,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,China,White,Entry,Early_Career,Junior
4032,43.0,Male,PhD,Data Scientist,16.0,160000.0,USA,White,Senior,Mid_Career,Junior
4033,29.0,Male,Bachelor,Software Developer,5.0,80000.0,UK,White,Junior,Early_Career,Junior
4034,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,Canada,Black,Senior,Mid_Career,Junior
4035,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,UK,Asian,Mid,Early_Career,Senior
4036,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,USA,Asian,Entry,Early_Career,Junior
4037,40.0,Male,PhD,Data Scientist,15.0,150000.0,UK,Welsh,Senior,Mid_Career,Junior
4038,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,USA,Hispanic,Mid,Early_Career,Senior
4039,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,UK,Asian,Entry,Young,Junior
4040,35.0,Female,Master,Marketing Manager,10.0,110000.0,Australia,White,Mid,Early_Career,Senior
4041,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,UK,Mixed,Junior,Early_Career,Junior
4042,49.0,Male,PhD,Data Scientist,22.0,220000.0,UK,Mixed,Expert,Senior_Career,Junior
4043,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,USA,Asian,Entry,Early_Career,Junior
4044,41.0,Female,Master,Human Resources Manager,13.0,140000.0,Australia,White,Senior,Mid_Career,Senior
4045,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,China,Korean,Mid,Mid_Career,Senior
4046,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,China,Chinese,Entry,Early_Career,Junior
4047,43.0,Male,PhD,Data Scientist,16.0,160000.0,UK,Welsh,Senior,Mid_Career,Junior
4048,29.0,Male,Bachelor,Software Developer,5.0,80000.0,China,Chinese,Junior,Early_Career,Junior
4049,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,China,Korean,Senior,Mid_Career,Junior
4050,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,Australia,Australian,Mid,Early_Career,Senior
4051,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,USA,Hispanic,Entry,Early_Career,Junior
4052,40.0,Male,PhD,Data Scientist,15.0,150000.0,USA,Asian,Senior,Mid_Career,Junior
4053,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,Canada,Asian,Mid,Early_Career,Senior
4054,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,Australia,Australian,Entry,Young,Junior
4055,35.0,Female,Master,Marketing Manager,10.0,110000.0,Australia,Asian,Mid,Early_Career,Senior
4056,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,Canada,Asian,Junior,Early_Career,Junior
4057,49.0,Male,PhD,Data Scientist,22.0,220000.0,China,White,Expert,Senior_Career,Junior
4058,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,China,Chinese,Entry,Early_Career,Junior
4059,41.0,Female,Master,Human Resources Manager,13.0,140000.0,USA,African American,Senior,Mid_Career,Senior
4060,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,USA,African American,Mid,Mid_Career,Senior
4061,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,Australia,Asian,Entry,Early_Career,Junior
4062,43.0,Male,PhD,Data Scientist,16.0,160000.0,Australia,Australian,Senior,Mid_Career,Junior
4063,29.0,Male,Bachelor,Software Developer,5.0,80000.0,China,White,Junior,Early_Career,Junior
4064,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,USA,Hispanic,Senior,Mid_Career,Junior
4065,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,USA,African American,Mid,Early_Career,Senior
4066,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,Australia,Australian,Entry,Early_Career,Junior
4067,40.0,Male,PhD,Data Scientist,15.0,150000.0,Australia,Australian,Senior,Mid_Career,Junior
4068,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,UK,White,Mid,Early_Career,Senior
4069,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,Canada,Asian,Entry,Young,Junior
4070,35.0,Female,Master,Marketing Manager,10.0,110000.0,UK,Welsh,Mid,Early_Career,Senior
4071,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,China,Chinese,Junior,Early_Career,Junior
4072,49.0,Male,PhD,Data Scientist,22.0,220000.0,Australia,Asian,Expert,Senior_Career,Junior
4073,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,Australia,Asian,Entry,Early_Career,Junior
4074,41.0,Female,Master,Human Resources Manager,13.0,140000.0,UK,Asian,Senior,Mid_Career,Senior
4075,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,Australia,Asian,Mid,Mid_Career,Senior
4076,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,UK,White,Entry,Early_Career,Junior
4077,43.0,Male,PhD,Data Scientist,16.0,160000.0,UK,Mixed,Senior,Mid_Career,Junior
4078,29.0,Male,Bachelor,Software Developer,5.0,80000.0,Australia,Australian,Junior,Early_Career,Junior
4079,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,China,Chinese,Senior,Mid_Career,Junior
4080,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,USA,White,Mid,Early_Career,Senior
4081,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,USA,White,Entry,Early_Career,Junior
4082,40.0,Male,PhD,Data Scientist,15.0,150000.0,Canada,Asian,Senior,Mid_Career,Junior
4083,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,China,Chinese,Mid,Early_Career,Senior
4084,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,Canada,Black,Entry,Young,Junior
4085,35.0,Female,Master,Marketing Manager,10.0,110000.0,USA,White,Mid,Early_Career,Senior
4086,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,China,White,Junior,Early_Career,Junior
4087,49.0,Male,PhD,Data Scientist,22.0,220000.0,Canada,White,Expert,Senior_Career,Junior
4088,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,China,White,Entry,Early_Career,Junior
4089,41.0,Female,Master,Human Resources Manager,13.0,140000.0,USA,Hispanic,Senior,Mid_Career,Senior
4090,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,USA,Hispanic,Mid,Mid_Career,Senior
4091,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,USA,African American,Entry,Early_Career,Junior
4092,43.0,Male,PhD,Data Scientist,16.0,160000.0,Canada,Black,Senior,Mid_Career,Junior
4093,29.0,Male,Bachelor,Software Developer,5.0,80000.0,Australia,Australian,Junior,Early_Career,Junior
4094,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,China,Chinese,Senior,Mid_Career,Junior
4095,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,China,White,Mid,Early_Career,Senior
4096,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,China,Korean,Entry,Early_Career,Junior
4097,40.0,Male,PhD,Data Scientist,15.0,150000.0,USA,African American,Senior,Mid_Career,Junior
4098,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,Canada,White,Mid,Early_Career,Senior
4099,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,USA,Asian,Entry,Young,Junior
4100,35.0,Female,Master,Marketing Manager,10.0,110000.0,USA,Hispanic,Mid,Early_Career,Senior
4101,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,USA,Asian,Junior,Early_Career,Junior
4102,49.0,Male,PhD,Data Scientist,22.0,220000.0,USA,Hispanic,Expert,Senior_Career,Junior
4103,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,Canada,Asian,Entry,Early_Career,Junior
4104,41.0,Female,Master,Human Resources Manager,13.0,140000.0,USA,White,Senior,Mid_Career,Senior
4105,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,UK,Mixed,Mid,Mid_Career,Senior
4106,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Asian,Entry,Early_Career,Junior
4107,43.0,Male,PhD,Data Scientist,16.0,160000.0,China,White,Senior,Mid_Career,Junior
4108,29.0,Male,Bachelor,Software Developer,5.0,80000.0,Australia,Asian,Junior,Early_Career,Junior
4109,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,China,Korean,Senior,Mid_Career,Junior
4110,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,China,White,Mid,Early_Career,Senior
4111,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,Australia,White,Entry,Early_Career,Junior
4112,40.0,Male,PhD,Data Scientist,15.0,150000.0,USA,Hispanic,Senior,Mid_Career,Junior
4113,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,UK,Asian,Mid,Early_Career,Senior
4114,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,Canada,White,Entry,Young,Junior
4115,35.0,Female,Master,Marketing Manager,10.0,110000.0,USA,African American,Mid,Early_Career,Senior
4116,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,Australia,Asian,Junior,Early_Career,Junior
4117,49.0,Male,PhD,Data Scientist,22.0,220000.0,Australia,Asian,Expert,Senior_Career,Junior
4118,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,Australia,Australian,Entry,Early_Career,Junior
4119,41.0,Female,Master,Human Resources Manager,13.0,140000.0,UK,Mixed,Senior,Mid_Career,Senior
4120,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,China,Korean,Mid,Mid_Career,Senior
4121,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Black,Entry,Early_Career,Junior
4122,43.0,Male,PhD,Data Scientist,16.0,160000.0,China,Korean,Senior,Mid_Career,Junior
4123,29.0,Male,Bachelor,Software Developer,5.0,80000.0,China,White,Junior,Early_Career,Junior
4124,39.0,Female,Master,Marketing Coordinator,11.0,120000.0,Canada,Asian,Senior,Mid_Career,Junior
4125,32.0,Male,Bachelor,Operations Manager,6.0,90000.0,China,White,Mid,Early_Career,Senior
4126,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0,USA,White,Entry,Early_Career,Junior
4127,40.0,Male,PhD,Data Scientist,15.0,150000.0,Canada,Asian,Senior,Mid_Career,Junior
4128,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0,China,Korean,Mid,Early_Career,Senior
4129,24.0,Male,High School,Junior Sales Associate,1.0,25000.0,Australia,White,Entry,Young,Junior
4130,35.0,Female,Master,Marketing Manager,10.0,110000.0,Australia,Asian,Mid,Early_Career,Senior
4131,29.0,Male,Bachelor,Software Engineer,4.0,70000.0,Canada,Black,Junior,Early_Career,Junior
4132,49.0,Male,PhD,Data Scientist,22.0,220000.0,China,White,Expert,Senior_Career,Junior
4133,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0,Australia,White,Entry,Early_Career,Junior
4134,41.0,Female,Master,Human Resources Manager,13.0,140000.0,UK,Welsh,Senior,Mid_Career,Senior
4135,36.0,Male,Bachelor,Operations Manager,9.0,110000.0,UK,Welsh,Mid,Mid_Career,Senior
4136,28.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,White,Entry,Early_Career,Junior
4137,43.0,Male,PhD,Data Scientist,16.0,160000.0,Australia,Asian,Senior,Mid_Career,Junior
4138,29.0,Male,Bachelor,Software Developer,5.0,80000.0,USA,Hispanic,Junior,Early_Career,Junior
4139,34.0,Male,Bachelor,Software Engineer,6.0,85000.0,Canada,White,Mid,Early_Career,Junior
4140,31.0,Female,Master,Marketing Manager,4.0,62000.0,China,Korean,Junior,Early_Career,Senior
4141,41.0,Male,PhD,Data Scientist,13.0,138000.0,China,Korean,Senior,Mid_Career,Junior
4142,27.0,Female,Bachelor,Human Resources Coordinator,2.0,47000.0,China,Korean,Entry,Early_Career,Junior
4143,25.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,Australian,Entry,Young,Junior
4144,33.0,Female,Master,Software Developer,8.0,95000.0,UK,Asian,Mid,Early_Career,Junior
4145,45.0,Male,Bachelor,Operations Manager,19.0,174000.0,Canada,Asian,Senior,Mid_Career,Senior
4146,28.0,Female,Bachelor,Marketing Coordinator,2.0,41000.0,China,Chinese,Entry,Early_Career,Junior
4147,42.0,Male,PhD,Data Scientist,16.0,162000.0,Australia,White,Senior,Mid_Career,Junior
4148,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,Canada,Black,Mid,Early_Career,Senior
4149,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,White,Entry,Young,Junior
4150,36.0,Female,Master,Marketing Manager,11.0,117000.0,UK,White,Senior,Mid_Career,Senior
4151,30.0,Male,Bachelor,Software Engineer,5.0,75000.0,Australia,Australian,Junior,Early_Career,Junior
4152,50.0,Male,PhD,Data Scientist,23.0,225000.0,UK,Asian,Expert,Senior_Career,Junior
4153,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0,UK,Asian,Entry,Early_Career,Junior
4154,43.0,Female,Master,Human Resources Manager,14.0,146000.0,USA,White,Senior,Mid_Career,Senior
4155,37.0,Male,Bachelor,Operations Manager,10.0,113000.0,Australia,Asian,Mid,Mid_Career,Senior
4156,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,Canada,Asian,Entry,Early_Career,Junior
4157,44.0,Male,PhD,Data Scientist,17.0,168000.0,USA,Asian,Senior,Mid_Career,Junior
4158,30.0,Male,Bachelor,Software Developer,6.0,85000.0,USA,Asian,Mid,Early_Career,Junior
4159,40.0,Female,Master,Marketing Coordinator,12.0,122000.0,Australia,Australian,Senior,Mid_Career,Junior
4160,33.0,Male,Bachelor,Operations Manager,7.0,96000.0,Australia,Australian,Mid,Early_Career,Senior
4161,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0,Australia,Asian,Junior,Early_Career,Junior
4162,43.0,Male,PhD,Data Scientist,16.0,162000.0,China,Chinese,Senior,Mid_Career,Junior
4163,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,UK,Welsh,Mid,Early_Career,Senior
4164,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,Asian,Entry,Young,Junior
4165,36.0,Female,Master,Marketing Manager,11.0,117000.0,USA,Asian,Senior,Mid_Career,Senior
4166,30.0,Male,Bachelor,Software Engineer,5.0,75000.0,USA,African American,Junior,Early_Career,Junior
4167,50.0,Male,PhD,Data Scientist,23.0,225000.0,USA,Hispanic,Expert,Senior_Career,Junior
4168,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0,USA,Asian,Entry,Early_Career,Junior
4169,43.0,Female,Master,Human Resources Manager,14.0,146000.0,Australia,Australian,Senior,Mid_Career,Senior
4170,37.0,Male,Bachelor,Operations Manager,10.0,113000.0,UK,Asian,Mid,Mid_Career,Senior
4171,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,Australia,White,Entry,Early_Career,Junior
4172,44.0,Male,PhD,Data Scientist,17.0,168000.0,Canada,Black,Senior,Mid_Career,Junior
4173,30.0,Male,Bachelor,Software Developer,6.0,85000.0,USA,African American,Mid,Early_Career,Junior
4174,40.0,Female,Master,Marketing Coordinator,12.0,122000.0,Australia,Asian,Senior,Mid_Career,Junior
4175,33.0,Male,Bachelor,Operations Manager,7.0,96000.0,USA,Hispanic,Mid,Early_Career,Senior
4176,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0,Canada,Black,Junior,Early_Career,Junior
4177,43.0,Male,PhD,Data Scientist,16.0,162000.0,Canada,Black,Senior,Mid_Career,Junior
4178,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,UK,Mixed,Mid,Early_Career,Senior
4179,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,White,Entry,Young,Junior
4180,36.0,Female,Master,Marketing Manager,11.0,117000.0,USA,Hispanic,Senior,Mid_Career,Senior
4181,30.0,Male,Bachelor,Software Engineer,5.0,75000.0,Australia,Asian,Junior,Early_Career,Junior
4182,50.0,Male,PhD,Data Scientist,23.0,225000.0,Australia,Australian,Expert,Senior_Career,Junior
4183,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0,UK,Mixed,Entry,Early_Career,Junior
4184,43.0,Female,Master,Human Resources Manager,14.0,146000.0,UK,White,Senior,Mid_Career,Senior
4185,37.0,Male,Bachelor,Operations Manager,10.0,113000.0,USA,White,Mid,Mid_Career,Senior
4186,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,UK,Welsh,Entry,Early_Career,Junior
4187,44.0,Male,PhD,Data Scientist,17.0,168000.0,USA,White,Senior,Mid_Career,Junior
4188,30.0,Male,Bachelor,Software Developer,6.0,85000.0,Australia,Asian,Mid,Early_Career,Junior
4189,40.0,Female,Master,Marketing Coordinator,12.0,122000.0,UK,Welsh,Senior,Mid_Career,Junior
4190,33.0,Male,Bachelor,Operations Manager,7.0,96000.0,Australia,Asian,Mid,Early_Career,Senior
4191,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0,China,Korean,Junior,Early_Career,Junior
4192,43.0,Male,PhD,Data Scientist,16.0,162000.0,Australia,Australian,Senior,Mid_Career,Junior
4193,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,Australia,Asian,Mid,Early_Career,Senior
4194,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,USA,Hispanic,Entry,Young,Junior
4195,36.0,Female,Master,Marketing Manager,11.0,117000.0,Australia,Asian,Senior,Mid_Career,Senior
4196,30.0,Male,Bachelor,Software Engineer,5.0,75000.0,USA,White,Junior,Early_Career,Junior
4197,50.0,Male,PhD,Data Scientist,23.0,225000.0,Australia,Australian,Expert,Senior_Career,Junior
4198,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0,Australia,Asian,Entry,Early_Career,Junior
4199,43.0,Female,Master,Human Resources Manager,14.0,146000.0,Australia,White,Senior,Mid_Career,Senior
4200,37.0,Male,Bachelor,Operations Manager,10.0,113000.0,Australia,Asian,Mid,Mid_Career,Senior
4201,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,China,Chinese,Entry,Early_Career,Junior
4202,44.0,Male,PhD,Data Scientist,17.0,168000.0,UK,Asian,Senior,Mid_Career,Junior
4203,30.0,Male,Bachelor,Software Developer,6.0,85000.0,USA,White,Mid,Early_Career,Junior
4204,40.0,Female,Master,Marketing Coordinator,12.0,122000.0,UK,Asian,Senior,Mid_Career,Junior
4205,33.0,Male,Bachelor,Operations Manager,7.0,96000.0,UK,Asian,Mid,Early_Career,Senior
4206,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0,China,Chinese,Junior,Early_Career,Junior
4207,43.0,Male,PhD,Data Scientist,16.0,162000.0,Canada,Asian,Senior,Mid_Career,Junior
4208,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,China,White,Mid,Early_Career,Senior
4209,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,UK,Welsh,Entry,Young,Junior
4210,36.0,Female,Master,Marketing Manager,11.0,117000.0,Canada,Asian,Senior,Mid_Career,Senior
4211,30.0,Male,Bachelor,Software Engineer,5.0,75000.0,China,White,Junior,Early_Career,Junior
4212,50.0,Male,PhD,Data Scientist,23.0,225000.0,Australia,White,Expert,Senior_Career,Junior
4213,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0,Australia,Australian,Entry,Early_Career,Junior
4214,43.0,Female,Master,Human Resources Manager,14.0,146000.0,USA,African American,Senior,Mid_Career,Senior
4215,37.0,Male,Bachelor,Operations Manager,10.0,113000.0,China,White,Mid,Mid_Career,Senior
4216,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,Canada,White,Entry,Early_Career,Junior
4217,44.0,Male,PhD,Data Scientist,17.0,168000.0,Canada,Black,Senior,Mid_Career,Junior
4218,30.0,Male,Bachelor,Software Developer,6.0,85000.0,UK,White,Mid,Early_Career,Junior
4219,40.0,Female,Master,Marketing Coordinator,12.0,122000.0,UK,Mixed,Senior,Mid_Career,Junior
4220,33.0,Male,Bachelor,Operations Manager,7.0,96000.0,China,Chinese,Mid,Early_Career,Senior
4221,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0,Canada,Asian,Junior,Early_Career,Junior
4222,43.0,Male,PhD,Data Scientist,16.0,162000.0,China,White,Senior,Mid_Career,Junior
4223,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0,UK,Asian,Mid,Early_Career,Senior
